genre,url
"[Strategy, Turn-Based, Wargame, Turn-Based, General]",risk-factions
"[Action, Platformer, 2D]",rive
"[Miscellaneous, Puzzle, General]",road-not-taken
"[Action, Platformer, 3D]",road-to-ballhalla
"[Adventure, General, General]",road-to-india-between-hell-and-nirvana
"[Strategy, Turn-Based, Historic, General, Historic]",robin-hood-defender-of-the-crown
"[Strategy, Real-Time, Fantasy, General, Fantasy]",robin-hood-the-legend-of-sherwood
"[Action, General]",robo-recall
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",roboblitz
"[Strategy, General, General, Breeding/Constructing]",roboforge
"[Strategy, Breeding/Constructing, General, Breeding/Constructing]",robot-arena
"[Action, Adventure, General, Platformer, Platformer, 2D, 2D]",rochard
"[Action, General]",roche-fusion
"[Action, Rhythm, Music]",rock-band-vr
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",rock-manager
"[Action, Miscellaneous, General, General, General]",rock-of-ages
"[Action, Platformer, Platformer, 2D, 2D]",rocket-knight
"[Sports, Racing, Team, Soccer, Futuristic, Arcade]",rocket-league
"[Action, Adventure, General, General, Platformer, 2D]",rocketbirds-hardboiled-chicken
"[Action, Platformer, Platformer, 3D, 3D]",rockos-quest
"[Music, Action, Miscellaneous, Rhythm, Music]",rocksmith
"[Action, Miscellaneous, Rhythm, Music, Music]",rocksmith-2014-edition
"[Role-Playing, General, Action, Platformer, Platformer, 2D, 2D]",rogue-legacy
"[Strategy, Management, Government]",rogue-state
"[Action, General]",rogue-stormers
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",rogue-trooper
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",rogue-warrior
"[Role-Playing, Western-Style]",rogue-wizards
"[Strategy, Tycoon, Management, Business / Tycoon]",rollercoaster-tycoon-2
"[Strategy, Tycoon, Management, Business / Tycoon]",rollercoaster-tycoon-2-wacky-worlds
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",rollercoaster-tycoon-3
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",rollercoaster-tycoon-3-soaked!
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",rollercoaster-tycoon-3-wild!
"[Tycoon, Strategy, Management, Business / Tycoon]",rollercoaster-tycoon-world
"[Strategy, Tycoon, Management, Business / Tycoon]",rollercoaster-tycoon-loopy-landscapes
"[Miscellaneous, Parlor, Action, Pinball]",rollers-of-the-realm
"[Strategy, Turn-Based, Historic, General, Historic]",romance-of-the-three-kingdoms-xi
"[Strategy, Turn-Based, 4X]",romance-of-the-three-kingdoms-xiii
"[Strategy, Real-Time, Historic, General, Historic]",rome-total-war
"[Strategy, Real-Time, Historic, General, Historic]",rome-total-war-alexander
"[Strategy, Real-Time, Historic, General]",rome-total-war-barbarian-invasion
"[Strategy, Turn-Based, General]",ronin
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",roogoo
"[Puzzle, General]",rooms-the-unsolvable-puzzle
"[Driving, Racing, Arcade, Mission-based, Automobile]",roundabout
"[Simulation, Flight, WWII, Combat]",rowans-battle-of-britain
"[Sports, Alternative, Team, Rugby, Rugby]",rugby-2004
"[Simulation, General, General]",rulers-of-nations-geopolitical-simulator-2
"[Action, Miscellaneous, General, General, Trivia / Game Show]",rules-of-the-game
"[Adventure, 3D, Modern, Third-Person]",runaway-a-road-adventure
"[Adventure, 3D, Modern, Third-Person]",runaway-a-twist-of-fate
"[Adventure, 3D, Modern, Third-Person, Modern]",runaway-the-dream-of-the-turtle
"[Action Adventure, Fantasy, General, Fantasy]",rune
"[Action, General, General]",rune-halls-of-valhalla
"[Action, General]",runers
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",runes-of-magic
"[Role-Playing, Massively Multiplayer Online, Fantasy]",runes-of-magic-chapter-ii-the-elven-prophecy
"[Role-Playing, General, General]",runespell-overture
"[Role-Playing, General, General]",runesword-ii
"[Action, Shooter, Shoot-'Em-Up, Horizontal]",rungunjumpgun
"[General, Action, General]",running-with-rifles
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",rush
"[Action, Platformer, Platformer, 2D, 2D]",rush-bros
"[Strategy, Real-Time, Historic, General, Historic]",rush-for-berlin
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",rusty-hearts
"[General, Puzzle]",rusty-lake-hotel
"[Adventure, General]",rusty-lake-roots
"[Role-Playing, Massively Multiplayer Online, Fantasy, Fantasy]",ryl-path-of-the-emperor
"[Action, General]",rymdkapsel
"[Role-Playing, General]",rymdresa
"[Action Adventure, General, Fantasy]",ryse-son-of-rome
"[Action, Shooter, Shooter, First-Person, Tactical, Historic, Historic]",ubersoldier
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",ubersoldier-ii
"[Sports, Traditional, Team, Soccer, Sim, Sim]",uefa-euro-2004-portugal
"[Sports, Traditional, Team, Soccer, Sim, Sim]",uefa-euro-2012
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",ufo-afterlight
"[Strategy, Turn-Based, General, Sci-Fi, Sci-Fi]",ufo-aftermath
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, General]",ufo-aftershock
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, Tactics]",ufo-extraterrestrials
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",ultima-online
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",ultima-online-age-of-shadows
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",ultima-online-lord-blackthorns-revenge
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",ultima-online-samurai-empire
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",ultima-online-third-dawn
"[Driving, Demolition Derby, Demolition Derby]",ultimate-demolition-derby
"[Strategy, Real-Time, General, Military]",ultimate-general-gettysburg
"[Action, Strategy, General, Management, Business / Tycoon]",ultimate-ride
"[Strategy, Tycoon, Tycoon]",ultimate-ride-coaster-deluxe
"[Strategy, Tycoon]",ultimate-ride-disney-coaster
"[Action, Action Adventure, Beat-'Em-Up, General, Beat-'Em-Up]",ultimate-spider-man
"[Fighting, 3D, Action, Fighting, 2D, 3D]",ultra-street-fighter-iv
"[Action, Shooter, Third-Person, Tactical]",umbrella-corps
"[Action, Platformer, 3D]",unbox
"[Action Adventure, Survival]",uncanny-valley
"[Strategy, Wargame, Turn-Based]",uncommon-valor-campaign-for-the-south-pacific
"[Action, Fighting, 2D]",under-night-in-birth-exelate
"[Adventure, General, General, Point-and-Click]",undercover-operation-wintersun
"[General, Role-Playing, General]",underrail
"[Role-Playing, General, Japanese-Style]",undertale
"[Action, Platformer, Platformer, 2D, 2D]",unepic
"[Strategy, Turn-Based, Historic]",unity-of-command
"[Simulation, Sci-Fi, Space, Large Spaceship, Large Spaceship, Civilian]",universal-combat
"[Simulation, Sci-Fi, Space, Large Spaceship, Large Spaceship, Civilian]",universal-combat-a-world-apart
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",universe-at-war-earth-assault
"[Simulation, Miscellaneous, General, General]",universe-sandbox
"[Action, Miscellaneous, Puzzle, General, Puzzle, Platformer, General, 2D]",unmechanical
"[Action, Platformer, 2D]",unravel
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",unreal-ii-the-awakening
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",unreal-tournament-1999
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",unreal-tournament-2003
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",unreal-tournament-2004
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",unreal-tournament-iii
"[General, Role-Playing, General]",unrest
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General, Defense]",unstoppable-gorg
"[Simulation, Adventure, Third-Person, Virtual, Sci-Fi, Sci-Fi, Career]",uplink-hacker-elite
"[Strategy, Management, Government]",urban-empire
"[Driving, Racing, Arcade, Arcade, Automobile]",urban-trial-freestyle
"[Adventure, 3D, First-Person, Fantasy, Fantasy]",uru-ages-beyond-myst
"[Adventure, 3D, First-Person, Fantasy, Fantasy]",uru-the-path-of-the-shell
"[Sports, Traditional, Individual, Tennis, Tennis]",us-open-2002
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",us-special-forces-team-factor
"[Action, Shooter, First-Person, Sci-Fi]",utopia-city
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Sci-Fi]",tabula-rasa
"[Adventure, General]",tacoma
"[Third-Person, Tactical, Modern, Action, Shooter, Shooter, First-Person, Modern, Modern]",tactical-intervention
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",tactical-ops-assault-on-terror
"[Action, Rhythm, Music]",tadpole-treble
"[Strategy, Turn-Based, Tactics]",tahira-echoes-of-the-astral-empire
"[Miscellaneous, Compilation, Compilation]",taito-legends
"[Strategy, Real-Time, Wargame, Real-Time, General]",take-command-2nd-manassas
"[Simulation, Flight, Helicopter, Helicopter, Civilian]",take-on-helicopters
"[Simulation, Sci-Fi, Small Spaceship, Combat, Space]",take-on-mars
"[Strategy, Real-Time, Historic, General, Historic]",takeda
"[Action, Shooter, General, Shooter, First-Person, Modern, Tactical]",takedown-red-sabre
"[Action, Platformer, 2D]",talent-not-included
"[Action, Platformer, Platformer, 2D, 2D]",tales-from-space-mutant-blobs-attack
"[Adventure, General]",tales-from-the-borderlands-a-telltale-game-series
"[Miscellaneous, General, Adventure, General]",tales-from-the-borderlands-episode-1---zer0-sum
"[Adventure, General]",tales-from-the-borderlands-episode-2---atlas-mugged
"[Adventure, General]",tales-from-the-borderlands-episode-3---catch-a-ride
"[Adventure, General]",tales-from-the-borderlands-episode-4---escape-plan-bravo
"[Adventure, General]",tales-from-the-borderlands-episode-5---the-vault-of-the-traveler
"[Japanese-Style, Role-Playing, Action RPG]",tales-of-berseria
"[Adventure, General, 3D, Fantasy, Third-Person, Fantasy]",tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal
"[Adventure, General, 3D, Fantasy, Third-Person, Fantasy]",tales-of-monkey-island-chapter-2-the-siege-of-spinner-cay
"[Adventure, General, 3D, Fantasy, Third-Person, Fantasy]",tales-of-monkey-island-chapter-3-lair-of-the-leviathan
"[Adventure, General, 3D, Fantasy, Third-Person, Fantasy]",tales-of-monkey-island-chapter-4-the-trial-and-execution-of-guybrush-threepwood
"[Adventure, General, 3D, Fantasy, Third-Person, Fantasy]",tales-of-monkey-island-chapter-5-rise-of-the-pirate-god
"[Role-Playing, Action RPG, Japanese-Style]",tales-of-zestiria
"[Card Battle, Miscellaneous, Card Battle, Board / Card Game]",talisman-digital-edition
"[Action, Shooter, First-Person, Sci-Fi]",tank-universal-challenger-eight
"[Simulation, Sci-Fi, Small Spaceship, Small Spaceship]",tarr-chronicles
"[Strategy, Turn-Based, Tactics]",tastee-lethal-tactics
"[Action, Platformer, Platformer, 3D, 3D]",taz-wanted
"[Action, Shooter, Shooter, First-Person, Modern, Tactical, Modern]",team-fortress-2
"[Action, Platformer, 2D]",team-indie
"[Adventure, General, Point-and-Click]",technobabylon
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",teenage-mutant-ninja-turtles-2003
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",teenage-mutant-ninja-turtles-2-battle-nexus
"[Action, Beat-'Em-Up, 3D]",teenage-mutant-ninja-turtles-mutants-in-manhattan
"[Action, Fighting, 3D]",tekken-7
"[Action, Shooter, Shooter, Third-Person, Shoot-'Em-Up, Sci-Fi, Top-Down]",teleglitch
"[Action, Shooter, Shooter, Third-Person, Shoot-'Em-Up, Sci-Fi, Sci-Fi, Top-Down]",teleglitch-die-more-edition
"[Action Adventure, General]",tembo-the-badass-elephant
"[Simulation, Marine, Combat]",tempest-2015
"[Adventure, General, General]",tengami
"[Sports, Traditional, Individual, Tennis, Tennis]",tennis-masters-series
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",tera
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",terminator-3-war-of-the-machines
"[Action, General, General]",terminator-salvation
"[Action, Action Adventure, Platformer, Platformer, Sandbox, 2D, 2D]",terraria
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",terrawars-new-york-invasion
"[Action, General]",terrian-saga-kr-17
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",terrorist-takedown
"[Adventure, General, General]",tesla-effect-a-tex-murphy-adventure
"[Action, Platformer, Platformer, 2D, 2D]",teslagrad
"[Driving, Racing, Arcade, GT / Street, Automobile]",test-drive
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",test-drive-unlimited
"[Driving, Racing, Simulation, General, General, Automobile]",test-drive-unlimited-2
"[Miscellaneous, Puzzle, Action, Platformer, 2D]",tetrobot-and-co
"[Strategy, Real-Time, General, General]",thandor-the-invasion
"[Miscellaneous, Board / Card Game]",tharsis
"[General, Adventure, General]",that-dragon-cancer
"[Miscellaneous, Trivia / Game Show, Trivia / Game Show]",the-100000-pyramid
"[PC-style RPG, Role-Playing, Western-Style]",the-age-of-decadence
"[Action, Action Adventure, General, Open-World]",the-amazing-spider-man-2
"[Action, Platformer, Platformer, 3D, 3D]",the-ant-bully
"[Strategy, General, General]",the-apprentice
"[Action Adventure, General]",the-aquatic-adventure-of-the-last-human
"[Miscellaneous, General]",the-assembly
"[Action, Fighting, Beat-'Em-Up, 2D, 2D]",the-asskickers
"[Action, Role-Playing, Platformer, Action RPG, 3D]",the-baconing
"[Action Adventure, Fantasy, General, Fantasy]",the-ball
"[Role-Playing, Strategy, Turn-Based, General, Tactics]",the-banner-saga
"[Role-Playing, General, Strategy, Turn-Based, Tactics]",the-banner-saga-2
"[Role-Playing, Strategy, Turn-Based, General, General, Tactics]",the-banner-saga-factions
"[Role-Playing, Third-Person, Third-Person, Western-Style]",the-bards-tale
"[Adventure, General]",the-beginners-guide
"[Action, Action Adventure, Shooter, Horror, Horror, Shooter, Static, Shoot-'Em-Up, Top-Down]",the-binding-of-isaac
"[Action, Shooter, Shoot-'Em-Up, Top-Down]",the-binding-of-isaac-afterbirth
"[Horror, Horror, Action, Action Adventure, Shooter, Survival, Shoot-'Em-Up, Top-Down]",the-binding-of-isaac-rebirth
"[Adventure, General, General]",the-black-mirror
"[Adventure, General, General]",the-blackwell-deception
"[General, General, Adventure, Point-and-Click]",the-blackwell-epiphany
"[Adventure, General, General]",the-blackwell-legacy
"[Scrolling, Action, Shooter, Shoot-'Em-Up, Vertical]",the-blue-flamingo
"[Adventure, General, General]",the-book-of-unwritten-tales
"[Adventure, General, Point-and-Click]",the-book-of-unwritten-tales-2
"[Adventure, General, General]",the-book-of-unwritten-tales-critter-chronicles
"[Miscellaneous, Puzzle, General, Puzzle, General]",the-bridge
"[Action, Platformer, 2D]",the-bug-butcher
"[Action, Adventure, General, Point-and-Click]",the-bunker
"[Action, Shooter, Shooter, First-Person, Third-Person, Sci-Fi, Sci-Fi, Tactical, Arcade]",the-bureau-xcom-declassified
"[Adventure, Third-Person, Modern, Modern]",the-cameron-files-pharaohs-curse
"[Adventure, 3D, First-Person, Modern, Modern]",the-cameron-files-the-secret-at-loch-ness
"[Modern, Role-Playing, Massively Multiplayer Online, Modern]",the-castle-doctrine
"[Adventure, General, General]",the-cat-lady
"[Action, Platformer, Platformer, 2D, 2D]",the-cave
"[Action, Shooter, Shooter, Third-Person, Shoot-'Em-Up, Sci-Fi, Sci-Fi, Top-Down]",the-chaos-engine-2013
"[Adventure, General, Point-and-Click]",the-charnel-house-trilogy
"[Role-Playing, Action RPG]",the-chosen---well-of-souls
"[Action Adventure, Fantasy, General, Fantasy]",the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",the-chronicles-of-riddick-assault-on-dark-athena
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",the-chronicles-of-riddick-escape-from-butcher-bay---developers-cut
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",the-chronicles-of-spellborn
"[Action Adventure, General]",the-climb
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",the-club
"[Action, Arcade]",the-collider-2
"[Action Adventure, Survival]",the-coma-cutting-class
"[Strategy, General, General, Management, Business / Tycoon]",the-corporate-machine
"[Action Adventure, General]",the-count-lucanor
"[GT / Street, Driving, Racing, Simulation, GT / Street, Automobile]",the-crew
"[Racing, Simulation, Automobile]",the-crew-wild-run
"[Action Adventure, Horror, Survival]",the-crows-eye
"[Adventure, General, General, Point-and-Click]",the-curse-of-monkey-island
"[Action Adventure, Fantasy, General, Fantasy]",the-cursed-crusade
"[Action, Action Adventure, General, General, Linear]",the-da-vinci-code
"[Adventure, General, General, Point-and-Click]",the-dark-eye-chains-of-satinav
"[Role-Playing, General, General, Action RPG]",the-dark-eye-demonicon
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",the-darkness-ii
"[Adventure, General]",the-darkside-detective
"[Action Adventure, Linear]",the-deadly-tower-of-monsters
"[Adventure, 3D, Third-Person]",the-descendant
"[Adventure, 3D, Third-Person]",the-descendant-episode-1---aftermath
"[Adventure, General]",the-detail
"[Adventure, General]",the-detail-episode-2---from-the-ashes
"[Adventure, General, General]",the-devil-inside
"[Miscellaneous, Compilation]",the-disney-afternoon-collection
"[Action, Adventure, General, General, General, Point-and-Click]",the-dream-machine
"[Role-Playing, General]",the-dwarves
